unique,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
9420,15-09-2012 20:00,3,0,0,1,24.6,31.06,43,6.0032,89,241,330
9421,15-09-2012 21:00,3,0,0,1,22.96,26.515,52,7.0015,86,210,296
9422,15-09-2012 22:00,3,0,0,1,22.96,26.515,52,0,82,197,279
9423,15-09-2012 23:00,3,0,0,1,22.14,25.76,60,0,47,182,229
9424,16-09-2012 00:00,3,0,0,1,22.14,25.76,64,0,28,123,151
9425,16-09-2012 01:00,3,0,0,1,22.14,25.76,64,0,35,82,117
9426,16-09-2012 02:00,3,0,0,1,21.32,25,63,0,27,62,89
9427,16-09-2012 03:00,3,0,0,1,20.5,24.24,68,0,10,38,48
9428,16-09-2012 04:00,3,0,0,1,20.5,24.24,72,0,2,6,8
9429,16-09-2012 05:00,3,0,0,1,20.5,24.24,72,0,3,10,13
9430,16-09-2012 06:00,3,0,0,1,20.5,24.24,72,0,9,26,35
9431,16-09-2012 07:00,3,0,0,1,20.5,24.24,77,7.0015,28,43,71
9432,16-09-2012 08:00,3,0,0,1,22.14,25.76,64,11.0014,34,94,128
9433,16-09-2012 09:00,3,0,0,1,23.78,27.275,60,8.9981,70,226,296
9434,16-09-2012 10:00,3,0,0,1,25.42,31.06,50,7.0015,160,330,490
9435,16-09-2012 11:00,3,0,0,1,26.24,31.06,47,11.0014,183,376,559
9436,16-09-2012 12:00,3,0,0,1,27.06,31.06,44,11.0014,188,468,656
9437,16-09-2012 13:00,3,0,0,1,26.24,31.06,41,11.0014,240,454,694
9438,16-09-2012 14:00,3,0,0,1,27.06,31.06,39,8.9981,225,410,635
9439,16-09-2012 15:00,3,0,0,1,26.24,31.06,41,11.0014,215,342,557
9440,16-09-2012 16:00,3,0,0,1,26.24,31.06,44,11.0014,194,402,596
9441,16-09-2012 17:00,3,0,0,1,27.06,31.06,41,0,177,393,570
9442,16-09-2012 18:00,3,0,0,1,25.42,31.06,50,11.0014,120,361,481
9443,16-09-2012 19:00,3,0,0,1,25.42,31.06,50,8.9981,91,312,403
9444,16-09-2012 20:00,3,0,0,1,24.6,31.06,53,7.0015,57,267,324
9445,16-09-2012 21:00,3,0,0,1,24.6,31.06,56,7.0015,43,148,191
9446,16-09-2012 22:00,3,0,0,1,22.96,26.515,68,6.0032,18,109,127
9447,16-09-2012 23:00,3,0,0,1,22.14,25.76,68,7.0015,9,85,94
9448,17-09-2012 00:00,3,0,1,1,22.14,25.76,68,11.0014,14,31,45
9449,17-09-2012 01:00,3,0,1,1,21.32,25,72,6.0032,9,12,21
9450,17-09-2012 02:00,3,0,1,1,21.32,25,72,0,5,8,13
9451,17-09-2012 03:00,3,0,1,1,20.5,24.24,77,6.0032,0,7,7
9452,17-09-2012 04:00,3,0,1,1,20.5,24.24,77,0,2,9,11
9453,17-09-2012 05:00,3,0,1,1,19.68,23.485,82,6.0032,1,44,45
9454,17-09-2012 06:00,3,0,1,1,19.68,23.485,82,0,7,157,164
9455,17-09-2012 07:00,3,0,1,1,21.32,25,77,0,18,474,492
9456,17-09-2012 08:00,3,0,1,1,22.14,25.76,77,6.0032,36,647,683
9457,17-09-2012 09:00,3,0,1,1,23.78,27.275,68,8.9981,34,265,299
9458,17-09-2012 10:00,3,0,1,2,25.42,30.305,65,12.998,73,129,202
9459,17-09-2012 11:00,3,0,1,2,25.42,30.305,69,15.0013,61,191,252
9460,17-09-2012 12:00,3,0,1,2,25.42,30.305,69,12.998,62,233,295
9461,17-09-2012 13:00,3,0,1,1,26.24,30.305,65,16.9979,112,231,343
9462,17-09-2012 14:00,3,0,1,2,26.24,30.305,65,16.9979,129,203,332
9463,17-09-2012 15:00,3,0,1,2,26.24,30.305,65,16.9979,82,256,338
9464,17-09-2012 16:00,3,0,1,2,26.24,30.305,69,16.9979,74,379,453
9465,17-09-2012 17:00,3,0,1,2,26.24,30.305,65,15.0013,102,740,842
9466,17-09-2012 18:00,3,0,1,2,25.42,29.545,73,11.0014,66,708,774
9467,17-09-2012 19:00,3,0,1,2,25.42,29.545,73,7.0015,51,435,486
9468,17-09-2012 20:00,3,0,1,2,25.42,29.545,73,8.9981,32,308,340
9469,17-09-2012 21:00,3,0,1,3,25.42,28.79,83,15.0013,28,205,233
9470,17-09-2012 22:00,3,0,1,3,25.42,28.79,83,16.9979,20,109,129
9471,17-09-2012 23:00,3,0,1,3,24.6,25.76,94,16.9979,4,66,70
9472,18-09-2012 00:00,3,0,1,3,24.6,25.76,94,16.9979,2,11,13
9473,18-09-2012 01:00,3,0,1,3,24.6,25.76,94,12.998,0,5,5
9474,18-09-2012 02:00,3,0,1,3,24.6,25.76,94,12.998,0,4,4
9475,18-09-2012 03:00,3,0,1,2,25.42,27.275,94,19.0012,0,6,6
9476,18-09-2012 04:00,3,0,1,2,25.42,27.275,94,23.9994,2,5,7
9477,18-09-2012 05:00,3,0,1,2,26.24,28.79,89,22.0028,3,45,48
9478,18-09-2012 06:00,3,0,1,2,26.24,28.79,89,22.0028,4,163,167
9479,18-09-2012 07:00,3,0,1,2,26.24,28.79,89,30.0026,13,343,356
9480,18-09-2012 08:00,3,0,1,2,27.06,30.305,83,36.9974,32,640,672
9481,18-09-2012 09:00,3,0,1,2,27.06,30.305,83,39.0007,27,266,293
9482,18-09-2012 10:00,3,0,1,3,27.88,31.82,79,43.0006,30,130,160
9483,18-09-2012 11:00,3,0,1,2,27.88,31.82,79,43.0006,36,115,151
9484,18-09-2012 12:00,3,0,1,3,27.88,31.82,83,30.0026,16,72,88
9485,18-09-2012 13:00,3,0,1,2,28.7,33.335,74,39.0007,17,97,114
9486,18-09-2012 14:00,3,0,1,3,24.6,25.76,94,31.0009,27,116,143
9487,18-09-2012 15:00,3,0,1,3,24.6,27.275,88,16.9979,1,35,36
9488,18-09-2012 16:00,3,0,1,3,24.6,27.275,88,19.9995,19,122,141
9489,18-09-2012 17:00,3,0,1,3,24.6,27.275,88,12.998,36,302,338
9490,18-09-2012 18:00,3,0,1,2,24.6,27.275,88,11.0014,19,262,281
9491,18-09-2012 19:00,3,0,1,2,24.6,27.275,88,19.9995,22,302,324
9492,18-09-2012 20:00,3,0,1,2,24.6,27.275,88,12.998,19,271,290
9493,18-09-2012 21:00,3,0,1,2,24.6,27.275,88,12.998,21,186,207
9494,18-09-2012 22:00,3,0,1,3,23.78,27.275,83,31.0009,14,137,151
9495,18-09-2012 23:00,3,0,1,2,22.96,26.515,83,15.0013,11,67,78
9496,19-09-2012 00:00,3,0,1,2,22.96,26.515,68,19.0012,3,23,26
9497,19-09-2012 01:00,3,0,1,2,22.14,25.76,68,16.9979,0,12,12
9498,19-09-2012 02:00,3,0,1,2,22.14,25.76,64,22.0028,0,3,3
9499,19-09-2012 03:00,3,0,1,2,21.32,25,63,16.9979,1,4,5
9500,19-09-2012 04:00,3,0,1,2,21.32,25,68,23.9994,0,10,10
9501,19-09-2012 05:00,3,0,1,2,21.32,25,68,19.0012,2,54,56
9502,19-09-2012 06:00,3,0,1,1,21.32,25,63,16.9979,6,166,172
9503,19-09-2012 07:00,3,0,1,1,21.32,25,63,15.0013,16,529,545
9504,19-09-2012 08:00,3,0,1,1,21.32,25,59,15.0013,39,758,797
9505,19-09-2012 09:00,3,0,1,1,22.14,25.76,60,16.9979,26,336,362
9506,19-09-2012 10:00,3,0,1,1,22.96,26.515,52,12.998,23,169,192
9507,19-09-2012 11:00,3,0,1,1,24.6,31.06,43,16.9979,44,203,247
9508,19-09-2012 12:00,3,0,1,1,24.6,31.06,43,16.9979,53,260,313
9509,19-09-2012 13:00,3,0,1,1,24.6,31.06,40,16.9979,55,234,289
9510,19-09-2012 14:00,3,0,1,1,25.42,31.06,38,16.9979,59,227,286
9511,19-09-2012 15:00,3,0,1,1,25.42,31.06,35,0,57,254,311
9512,19-09-2012 16:00,3,0,1,1,25.42,31.06,35,0,69,397,466
9513,19-09-2012 17:00,3,0,1,1,24.6,31.06,38,15.0013,74,812,886
9514,19-09-2012 18:00,3,0,1,1,23.78,27.275,40,19.0012,85,807,892
9515,19-09-2012 19:00,3,0,1,1,22.96,26.515,43,15.0013,72,539,611
9516,19-09-2012 20:00,3,0,1,1,21.32,25,48,11.0014,31,378,409
9517,19-09-2012 21:00,3,0,1,1,20.5,24.24,59,11.0014,25,324,349
9518,19-09-2012 22:00,3,0,1,1,20.5,24.24,63,6.0032,31,198,229
9519,19-09-2012 23:00,3,0,1,1,19.68,23.485,67,6.0032,17,106,123
9520,01-10-2012 00:00,4,0,1,1,18.86,22.725,72,7.0015,6,39,45
9521,01-10-2012 01:00,4,0,1,1,18.04,21.97,77,6.0032,5,13,18
9522,01-10-2012 02:00,4,0,1,1,18.86,22.725,72,0,6,6,12
9523,01-10-2012 03:00,4,0,1,1,18.04,21.97,77,0,1,6,7
9524,01-10-2012 04:00,4,0,1,1,17.22,21.21,82,7.0015,0,10,10
9525,01-10-2012 05:00,4,0,1,1,18.04,21.97,77,0,2,34,36
9526,01-10-2012 06:00,4,0,1,1,18.04,21.97,77,7.0015,8,147,155
9527,01-10-2012 07:00,4,0,1,1,18.04,21.97,77,11.0014,13,470,483
9528,01-10-2012 08:00,4,0,1,2,18.86,22.725,77,7.0015,40,744,784
9529,01-10-2012 09:00,4,0,1,2,21.32,25,63,0,26,314,340
9530,01-10-2012 10:00,4,0,1,1,22.14,25.76,56,0,44,135,179
9531,01-10-2012 11:00,4,0,1,1,23.78,27.275,46,0,76,196,272
9532,01-10-2012 12:00,4,0,1,2,24.6,31.06,43,11.0014,61,262,323
9533,01-10-2012 13:00,4,0,1,2,24.6,31.06,43,11.0014,80,225,305
9534,01-10-2012 14:00,4,0,1,2,24.6,31.06,43,7.0015,51,193,244
9535,01-10-2012 15:00,4,0,1,2,25.42,31.06,43,8.9981,95,234,329
9536,01-10-2012 16:00,4,0,1,2,25.42,31.06,46,16.9979,51,408,459
9537,01-10-2012 17:00,4,0,1,3,22.96,26.515,60,16.9979,65,791,856
9538,01-10-2012 18:00,4,0,1,3,22.96,26.515,64,7.0015,42,571,613
9539,01-10-2012 19:00,4,0,1,2,22.14,25.76,68,7.0015,33,483,516
9540,01-10-2012 20:00,4,0,1,3,22.14,25.76,68,0,11,251,262
9541,01-10-2012 21:00,4,0,1,2,22.14,25.76,73,8.9981,13,205,218
9542,01-10-2012 22:00,4,0,1,3,22.14,25.76,77,6.0032,17,190,207
9543,01-10-2012 23:00,4,0,1,3,22.14,25.76,77,0,17,88,105
9544,02-10-2012 00:00,4,0,1,2,22.96,26.515,73,0,1,30,31
9545,02-10-2012 01:00,4,0,1,2,22.14,25.76,77,7.0015,0,11,11
9546,02-10-2012 02:00,4,0,1,2,22.14,25.76,77,7.0015,0,2,2
9547,02-10-2012 03:00,4,0,1,2,22.14,25.76,88,12.998,1,4,5
9548,02-10-2012 04:00,4,0,1,2,22.96,26.515,83,6.0032,2,8,10
9549,02-10-2012 05:00,4,0,1,2,22.96,26.515,83,8.9981,1,42,43
9550,02-10-2012 06:00,4,0,1,3,23.78,27.275,83,7.0015,3,176,179
9551,02-10-2012 07:00,4,0,1,3,23.78,27.275,83,7.0015,4,256,260
9552,02-10-2012 08:00,4,0,1,3,24.6,27.275,88,0,6,128,134
9553,02-10-2012 09:00,4,0,1,3,23.78,27.275,88,8.9981,3,83,86
9554,02-10-2012 10:00,4,0,1,3,23.78,27.275,88,8.9981,3,42,45
9555,02-10-2012 11:00,4,0,1,3,23.78,27.275,94,8.9981,7,92,99
9556,02-10-2012 12:00,4,0,1,2,24.6,27.275,88,12.998,6,98,104
9557,02-10-2012 13:00,4,0,1,2,24.6,27.275,88,8.9981,6,148,154
9558,02-10-2012 14:00,4,0,1,3,24.6,27.275,88,8.9981,16,147,163
9559,02-10-2012 15:00,4,0,1,3,25.42,28.79,83,8.9981,14,195,209
9560,02-10-2012 16:00,4,0,1,3,25.42,28.03,88,8.9981,46,328,374
9561,02-10-2012 17:00,4,0,1,3,25.42,28.03,88,7.0015,38,677,715
9562,02-10-2012 18:00,4,0,1,3,25.42,27.275,94,6.0032,48,639,687
9563,02-10-2012 19:00,4,0,1,3,25.42,27.275,94,0,27,368,395
9564,02-10-2012 20:00,4,0,1,3,25.42,27.275,94,8.9981,20,286,306
9565,02-10-2012 21:00,4,0,1,3,25.42,27.275,94,7.0015,24,265,289
9566,02-10-2012 22:00,4,0,1,2,25.42,27.275,94,7.0015,28,212,240
9567,02-10-2012 23:00,4,0,1,2,25.42,27.275,94,0,11,87,98
9568,03-10-2012 00:00,4,0,1,3,25.42,27.275,94,0,5,47,52
9569,03-10-2012 01:00,4,0,1,2,25.42,27.275,94,0,3,16,19
9570,03-10-2012 02:00,4,0,1,2,25.42,27.275,94,0,2,7,9
9571,03-10-2012 03:00,4,0,1,2,24.6,25.76,94,0,0,7,7
9572,03-10-2012 04:00,4,0,1,2,24.6,25,100,0,2,9,11
9573,03-10-2012 05:00,4,0,1,2,25.42,27.275,94,7.0015,2,32,34
9574,03-10-2012 06:00,4,0,1,2,24.6,25.76,94,8.9981,4,173,177
9575,03-10-2012 07:00,4,0,1,2,24.6,25.76,94,12.998,11,504,515
9576,03-10-2012 08:00,4,0,1,2,25.42,28.03,88,7.0015,28,781,809
9577,03-10-2012 09:00,4,0,1,2,25.42,28.79,83,12.998,30,332,362
9578,03-10-2012 10:00,4,0,1,1,27.06,30.305,78,11.0014,29,146,175
9579,03-10-2012 11:00,4,0,1,1,27.06,30.305,78,11.0014,52,178,230
9580,03-10-2012 12:00,4,0,1,2,28.7,32.575,70,7.0015,69,289,358
9581,03-10-2012 13:00,4,0,1,2,28.7,33.335,74,7.0015,55,224,279
9582,03-10-2012 14:00,4,0,1,2,29.52,34.09,70,11.0014,56,195,251
9583,03-10-2012 15:00,4,0,1,2,29.52,34.09,62,11.0014,59,260,319
9584,03-10-2012 16:00,4,0,1,2,29.52,33.335,58,0,42,436,478
9585,03-10-2012 17:00,4,0,1,1,28.7,32.575,65,0,84,833,917
9586,03-10-2012 18:00,4,0,1,1,28.7,32.575,65,0,54,756,810
9587,03-10-2012 19:00,4,0,1,1,28.7,32.575,65,0,49,544,593
9588,03-10-2012 20:00,4,0,1,1,28.7,32.575,65,0,48,449,497
9589,03-10-2012 21:00,4,0,1,2,27.06,31.06,74,0,14,195,209
9590,03-10-2012 22:00,4,0,1,1,27.06,31.06,74,0,9,232,241
9591,03-10-2012 23:00,4,0,1,2,27.06,30.305,78,0,21,199,220
9592,04-10-2012 00:00,4,0,1,3,26.24,28.79,89,0,11,65,76
9593,04-10-2012 01:00,4,0,1,2,25.42,27.275,94,0,2,23,25
9594,04-10-2012 02:00,4,0,1,1,26.24,28.79,89,0,3,10,13
9595,04-10-2012 03:00,4,0,1,2,25.42,28.03,88,0,5,6,11
9596,04-10-2012 04:00,4,0,1,2,26.24,28.79,89,0,0,10,10
9597,04-10-2012 05:00,4,0,1,3,26.24,28.79,89,7.0015,2,37,39
9598,04-10-2012 06:00,4,0,1,3,25.42,27.275,94,6.0032,1,132,133
9599,04-10-2012 07:00,4,0,1,2,26.24,28.79,89,6.0032,12,379,391
9600,04-10-2012 08:00,4,0,1,1,26.24,28.79,89,0,27,711,738
9601,04-10-2012 09:00,4,0,1,2,26.24,28.79,89,12.998,40,319,359
9602,04-10-2012 10:00,4,0,1,2,27.06,30.305,83,8.9981,27,150,177
9603,04-10-2012 11:00,4,0,1,2,28.7,32.575,70,7.0015,38,176,214
9604,04-10-2012 12:00,4,0,1,2,29.52,33.335,54,12.998,57,231,288
9605,04-10-2012 13:00,4,0,1,2,29.52,33.335,58,22.0028,63,231,294
9606,04-10-2012 14:00,4,0,1,1,28.7,32.575,61,16.9979,56,211,267
9607,04-10-2012 15:00,4,0,1,1,29.52,33.335,54,19.0012,77,248,325
9608,04-10-2012 16:00,4,0,1,1,28.7,32.575,54,19.0012,86,411,497
9609,04-10-2012 17:00,4,0,1,1,28.7,32.575,51,15.0013,112,789,901
9610,04-10-2012 18:00,4,0,1,1,27.06,31.06,57,7.0015,75,812,887
9611,04-10-2012 19:00,4,0,1,1,27.06,31.06,57,7.0015,67,467,534
9612,04-10-2012 20:00,4,0,1,1,26.24,30.305,65,7.0015,50,391,441
9613,04-10-2012 21:00,4,0,1,1,25.42,30.305,69,0,33,288,321
9614,04-10-2012 22:00,4,0,1,1,26.24,31.06,47,8.9981,29,203,232
9615,04-10-2012 23:00,4,0,1,1,24.6,31.06,56,6.0032,18,137,155
9616,05-10-2012 00:00,4,0,1,1,22.96,26.515,73,0,16,86,102
9617,05-10-2012 01:00,4,0,1,1,22.14,25.76,68,7.0015,3,43,46
9618,05-10-2012 02:00,4,0,1,1,22.14,25.76,73,6.0032,1,10,11
9619,05-10-2012 03:00,4,0,1,1,22.14,25.76,73,0,5,11,16
9620,05-10-2012 04:00,4,0,1,1,22.14,25.76,77,0,0,11,11
9621,05-10-2012 05:00,4,0,1,1,21.32,25,77,0,0,41,41
9622,05-10-2012 06:00,4,0,1,1,21.32,25,83,0,4,133,137
9623,05-10-2012 07:00,4,0,1,1,21.32,25,83,7.0015,11,417,428
9624,05-10-2012 08:00,4,0,1,1,23.78,27.275,64,0,36,749,785
9625,05-10-2012 09:00,4,0,1,1,24.6,30.305,60,6.0032,58,326,384
9626,05-10-2012 10:00,4,0,1,1,27.06,31.06,54,0,68,192,260
9627,05-10-2012 11:00,4,0,1,1,28.7,32.575,48,12.998,90,214,304
9628,05-10-2012 12:00,4,0,1,1,29.52,32.575,42,11.0014,161,307,468
9629,05-10-2012 13:00,4,0,1,1,28.7,32.575,48,0,117,307,424
9630,05-10-2012 14:00,4,0,1,1,30.34,32.575,37,15.0013,113,287,400
9631,05-10-2012 15:00,4,0,1,1,29.52,32.575,39,16.9979,150,320,470
9632,05-10-2012 16:00,4,0,1,1,29.52,32.575,37,0,153,481,634
9633,05-10-2012 17:00,4,0,1,1,28.7,31.82,42,11.0014,158,742,900
9634,05-10-2012 18:00,4,0,1,1,26.24,31.06,57,8.9981,106,655,761
9635,05-10-2012 19:00,4,0,1,1,25.42,29.545,73,11.0014,67,433,500
9636,05-10-2012 20:00,4,0,1,1,24.6,28.79,78,8.9981,66,306,372
9637,05-10-2012 21:00,4,0,1,1,24.6,29.545,69,15.0013,47,220,267
9638,05-10-2012 22:00,4,0,1,1,24.6,29.545,73,19.0012,63,201,264
9639,05-10-2012 23:00,4,0,1,1,23.78,27.275,78,15.0013,23,148,171
9640,06-10-2012 00:00,4,0,0,1,22.96,26.515,83,11.0014,37,154,191
9641,06-10-2012 01:00,4,0,0,1,22.96,26.515,83,16.9979,25,116,141
9642,06-10-2012 02:00,4,0,0,1,22.96,26.515,78,12.998,13,62,75
9643,06-10-2012 03:00,4,0,0,1,22.14,25.76,77,15.0013,2,54,56
9644,06-10-2012 04:00,4,0,0,1,22.14,25.76,83,16.9979,4,7,11
9645,06-10-2012 05:00,4,0,0,1,22.14,25.76,83,12.998,2,8,10
9646,06-10-2012 06:00,4,0,0,1,22.14,25.76,88,16.9979,2,28,30
9647,06-10-2012 07:00,4,0,0,1,22.14,25.76,83,19.9995,13,71,84
9648,06-10-2012 08:00,4,0,0,1,22.96,26.515,83,12.998,22,184,206
9649,06-10-2012 09:00,4,0,0,1,24.6,29.545,73,12.998,130,265,395
9650,06-10-2012 10:00,4,0,0,1,25.42,30.305,69,19.0012,198,341,539
9651,06-10-2012 11:00,4,0,0,1,26.24,30.305,65,16.9979,258,389,647
9652,06-10-2012 12:00,4,0,0,1,28.7,32.575,54,7.0015,362,381,743
9653,06-10-2012 13:00,4,0,0,2,26.24,31.06,57,35.0008,310,400,710
9654,06-10-2012 14:00,4,0,0,2,24.6,31.06,56,27.9993,269,307,576
9655,06-10-2012 15:00,4,0,0,1,24.6,31.06,46,27.9993,279,341,620
9656,06-10-2012 16:00,4,0,0,1,24.6,31.06,43,35.0008,317,342,659
9657,06-10-2012 17:00,4,0,0,1,22.14,25.76,49,26.0027,268,342,610
9658,06-10-2012 18:00,4,0,0,1,21.32,25,48,27.9993,183,312,495
9659,06-10-2012 19:00,4,0,0,1,19.68,23.485,55,15.0013,102,239,341
9660,06-10-2012 20:00,4,0,0,1,19.68,23.485,55,16.9979,75,172,247
9661,06-10-2012 21:00,4,0,0,1,18.86,22.725,59,8.9981,78,137,215
9662,06-10-2012 22:00,4,0,0,1,18.04,21.97,62,8.9981,45,140,185
9663,06-10-2012 23:00,4,0,0,1,18.04,21.97,62,8.9981,37,142,179
9664,07-10-2012 00:00,4,0,0,1,18.04,21.97,62,11.0014,28,99,127
9665,07-10-2012 01:00,4,0,0,1,18.04,21.97,54,15.0013,29,80,109
9666,07-10-2012 02:00,4,0,0,1,17.22,21.21,62,8.9981,10,64,74
9667,07-10-2012 03:00,4,0,0,2,18.04,21.97,62,8.9981,5,17,22
9668,07-10-2012 04:00,4,0,0,2,18.04,21.97,54,16.9979,5,6,11
9669,07-10-2012 05:00,4,0,0,2,18.04,21.97,54,8.9981,2,8,10
9670,07-10-2012 06:00,4,0,0,2,18.04,21.97,54,12.998,4,19,23
9671,07-10-2012 07:00,4,0,0,3,17.22,21.21,58,11.0014,6,29,35
9672,07-10-2012 08:00,4,0,0,3,17.22,21.21,67,8.9981,11,51,62
9673,07-10-2012 09:00,4,0,0,3,16.4,20.455,71,8.9981,16,70,86
9674,07-10-2012 10:00,4,0,0,2,17.22,21.21,67,12.998,41,144,185
9675,07-10-2012 11:00,4,0,0,2,17.22,21.21,71,7.0015,76,260,336
9676,07-10-2012 12:00,4,0,0,2,17.22,21.21,71,0,100,292,392
9677,07-10-2012 13:00,4,0,0,2,18.04,21.97,72,6.0032,80,240,320
9678,07-10-2012 14:00,4,0,0,2,18.04,21.97,67,0,71,243,314
9679,07-10-2012 15:00,4,0,0,3,17.22,21.21,77,8.9981,74,232,306
9680,07-10-2012 16:00,4,0,0,3,16.4,20.455,82,11.0014,87,246,333
9681,07-10-2012 17:00,4,0,0,3,16.4,20.455,82,15.0013,35,122,157
9682,07-10-2012 18:00,4,0,0,3,16.4,20.455,82,12.998,24,82,106
9683,07-10-2012 19:00,4,0,0,2,16.4,20.455,82,7.0015,17,97,114
9684,07-10-2012 20:00,4,0,0,1,16.4,20.455,82,8.9981,19,97,116
9685,07-10-2012 21:00,4,0,0,1,15.58,19.695,87,7.0015,22,91,113
9686,07-10-2012 22:00,4,0,0,1,15.58,19.695,87,8.9981,7,72,79
9687,07-10-2012 23:00,4,0,0,1,14.76,17.425,93,8.9981,12,68,80
9688,08-10-2012 00:00,4,1,0,1,15.58,19.695,76,19.0012,7,44,51
9689,08-10-2012 01:00,4,1,0,1,13.94,16.665,87,11.0014,2,35,37
9690,08-10-2012 02:00,4,1,0,1,13.94,16.665,81,12.998,3,12,15
9691,08-10-2012 03:00,4,1,0,1,13.94,17.425,81,7.0015,2,8,10
9692,08-10-2012 04:00,4,1,0,1,13.12,16.665,87,8.9981,1,6,7
9693,08-10-2012 05:00,4,1,0,1,13.94,15.91,76,15.0013,2,17,19
9694,08-10-2012 06:00,4,1,0,1,13.94,17.425,76,7.0015,5,54,59
9695,08-10-2012 07:00,4,1,0,2,13.94,16.665,76,11.0014,3,151,154
9696,08-10-2012 08:00,4,1,0,2,14.76,17.425,71,15.0013,23,374,397
9697,08-10-2012 09:00,4,1,0,2,15.58,19.695,66,11.0014,59,273,332
9698,08-10-2012 10:00,4,1,0,2,15.58,19.695,68,8.9981,69,229,298
9699,08-10-2012 11:00,4,1,0,2,16.4,20.455,62,6.0032,72,236,308
9700,08-10-2012 12:00,4,1,0,2,17.22,21.21,63,11.0014,74,267,341
9701,08-10-2012 13:00,4,1,0,2,17.22,21.21,62,12.998,82,323,405
9702,08-10-2012 14:00,4,1,0,2,17.22,21.21,58,7.0015,121,299,420
9703,08-10-2012 15:00,4,1,0,3,17.22,21.21,58,12.998,76,294,370
9704,08-10-2012 16:00,4,1,0,3,17.22,21.21,58,12.998,61,316,377
9705,08-10-2012 17:00,4,1,0,2,17.22,21.21,66,16.9979,81,416,497
9706,08-10-2012 18:00,4,1,0,2,17.22,21.21,66,19.0012,41,415,456
9707,08-10-2012 19:00,4,1,0,2,16.4,20.455,71,16.9979,38,333,371
9708,08-10-2012 20:00,4,1,0,3,16.4,20.455,71,15.0013,20,207,227
9709,08-10-2012 21:00,4,1,0,2,16.4,20.455,76,15.0013,17,134,151
9710,08-10-2012 22:00,4,1,0,3,16.4,20.455,76,16.9979,6,101,107
9711,08-10-2012 23:00,4,1,0,2,16.4,20.455,71,15.0013,9,60,69
9712,09-10-2012 00:00,4,0,1,2,15.58,19.695,82,15.0013,9,22,31
9713,09-10-2012 01:00,4,0,1,3,14.76,17.425,87,15.0013,0,13,13
9714,09-10-2012 02:00,4,0,1,3,14.76,16.665,87,16.9979,2,5,7
9715,09-10-2012 03:00,4,0,1,3,14.76,16.665,87,19.0012,0,3,3
9716,09-10-2012 04:00,4,0,1,3,14.76,17.425,87,11.0014,1,6,7
9717,09-10-2012 05:00,4,0,1,2,15.58,19.695,82,12.998,0,19,19
9718,09-10-2012 06:00,4,0,1,2,15.58,19.695,82,16.9979,2,141,143
9719,09-10-2012 07:00,4,0,1,1,15.58,19.695,83,16.9979,5,357,362
9720,09-10-2012 08:00,4,0,1,2,17.22,21.21,80,12.998,15,698,713
9721,09-10-2012 09:00,4,0,1,2,17.22,21.21,77,15.0013,37,345,382
9722,09-10-2012 10:00,4,0,1,2,18.04,21.97,75,15.0013,33,131,164
9723,09-10-2012 11:00,4,0,1,2,19.68,23.485,69,12.998,37,156,193
9724,09-10-2012 12:00,4,0,1,2,19.68,23.485,69,12.998,43,217,260
9725,09-10-2012 13:00,4,0,1,2,20.5,24.24,67,8.9981,54,184,238
9726,09-10-2012 14:00,4,0,1,2,22.14,25.76,64,12.998,43,201,244
9727,09-10-2012 15:00,4,0,1,2,21.32,25,63,11.0014,59,195,254
9728,09-10-2012 16:00,4,0,1,2,20.5,24.24,72,11.0014,70,354,424
9729,09-10-2012 17:00,4,0,1,2,21.32,25,68,11.0014,73,733,806
9730,09-10-2012 18:00,4,0,1,2,20.5,24.24,72,15.0013,26,758,784
9731,09-10-2012 19:00,4,0,1,2,20.5,24.24,72,11.0014,31,483,514
9732,09-10-2012 20:00,4,0,1,2,20.5,24.24,72,11.0014,30,330,360
9733,09-10-2012 21:00,4,0,1,2,19.68,23.485,77,8.9981,16,209,225
9734,09-10-2012 22:00,4,0,1,2,19.68,23.485,77,6.0032,7,155,162
9735,09-10-2012 23:00,4,0,1,2,19.68,23.485,77,6.0032,8,76,84
9736,10-10-2012 00:00,4,0,1,2,18.86,22.725,88,6.0032,0,33,33
9737,10-10-2012 01:00,4,0,1,2,18.86,22.725,88,0,2,6,8
9738,10-10-2012 02:00,4,0,1,2,18.86,22.725,88,0,2,6,8
9739,10-10-2012 03:00,4,0,1,2,18.86,22.725,88,0,0,6,6
9740,10-10-2012 04:00,4,0,1,2,18.86,22.725,88,7.0015,0,6,6
9741,10-10-2012 05:00,4,0,1,2,18.86,22.725,88,6.0032,2,38,40
9742,10-10-2012 06:00,4,0,1,2,18.86,22.725,88,6.0032,3,172,175
9743,10-10-2012 07:00,4,0,1,1,18.86,22.725,82,7.0015,9,498,507
9744,10-10-2012 08:00,4,0,1,1,20.5,24.24,77,11.0014,33,806,839
9745,10-10-2012 09:00,4,0,1,1,22.14,25.76,60,19.0012,35,331,366
9746,10-10-2012 10:00,4,0,1,1,22.96,26.515,52,19.9995,27,190,217
9747,10-10-2012 11:00,4,0,1,1,22.14,25.76,52,12.998,53,238,291
9748,10-10-2012 12:00,4,0,1,1,22.14,25.76,56,15.0013,78,312,390
9749,10-10-2012 13:00,4,0,1,1,22.96,26.515,49,0,60,237,297
